url,site,category,sentence_id,sentence,manual_label
https://www.delfi.lv/46713439/arzemes/120123152/dzivibas-atnemsana-vinam-ir-sports-longailendas-serijveida-slepkavam-piespriez-muza-ieslodzijumu,delfi.lv,Pasaule,17,"Viņš esot sazinājies ar cietušajām, izmantojot priekšapmaksas telefonus, no kuriem vēlāk atbrīvojies.Heiermens slepkavības pastrādājis, kad viņa sieva un bērni atradās ārpus pilsētas.",neutral
https://www.delfi.lv/46713439/arzemes/120123152/dzivibas-atnemsana-vinam-ir-sports-longailendas-serijveida-slepkavam-piespriez-muza-ieslodzijumu,delfi.lv,Pasaule,18,"ASVSlepkavībaSeko ""Delfi"" arī Instagram un YouTube profilā – pievienojies, lai uzzinātu svarīgāko un interesantāko pirmais!Publikācijas saturs vai tās jebkāda apjoma daļa ir aizsargāts autortiesību objekts Autortiesību likuma izpratnē, un tā izmantošana bez izdevēja atļaujas ir aizliegta.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,1,Izvairīšanās no ziņām – laikmeta iezīme vai personiska izvēle?,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,2,"Foto: FreepikAttēls ilustratīvs
 3.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,3,"marts, 7:15
Medijpratība
Autori:
Klinta Ločmele (Latvijas Universitātes Ekonomikas un sociālo zinātņu fakultātes docente)
Lai rakstam pievērstu uzmanību, to varētu sākt ar testa jautājumu klikšķu virsrakstu stilā – kurš no cilvēku tipiem, kas izvairās no ziņām, tu esi?",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,4,Tas pat nebūtu tālu no pētnieku atklājumiem.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,5,"""Reuters"" institūta pētījums liecina, ka pieaug cilvēku skaits, kuri ziņām līdzi neseko.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,6,Aptuveni četri no 10 jeb 39 % respondentu (un tas ir par 3 procentpunktiem vairāk nekā 2023.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,7,"gadā) norāda, ka dažreiz vai bieži izvairās no ziņām.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,8,Turklāt motivācija distancēties ir dažāda.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,9,"Raksta ceļvedis: 
Izvairīšanās no ziņām visstraujāk pieaug Brazīlijā, Spānijā, Vācijā, Somijā.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,10,Bet tas nav jauns fenomens – izvairīšanos no ziņām pētīja jau 1964.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,11,Izdala septiņus cilvēku tipus.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,12,"Daļa izvairās, lai regulētu emocijas, daļa dod priekšroku alternatīviem resursiem.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,13,"Ir arī cilvēki, kuriem ziņu lasīšana nav ikdienas daļa, jo tas nav ierasts ģimenē vai draugu lokā.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,14,"Citiem jaunumi interesē, bet ne tradicionālās ziņas.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,15,"gadā 
Vislielākais izvairīšanās no ziņām pieaugums ir konstatēts Brazīlijā, Spānijā, Vācijā un Somijā.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,16,Tātad tā nav tikai viena pasaules reģiona tendence.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,17,Tas nav arī jauns fenomens.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,18,"Lai gan varētu šķist, ka atsvešināšanās no ziņām ir sociālo mediju laikmetam raksturīga prakse, viens no pirmajiem zinātniskajiem pētījumiem par šo tematu publicēts jau 1964.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,19,"gadā žurnālā ""A Profile of the Daily Newspaper Non-Reader"".",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,20,"Aptaujātot ASV Viskonsīnas iedzīvotājus, atklāts, ka tie, kuri nelasa laikrakstu, parasti ir ar zemākiem ienākumiem un izglītības līmeni, arī ar salīdzinoši zemāku interesi par sociālo dzīvi.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,21,"Mūsdienās šī temata pētnieki vērš uzmanību uz to, kā tolaik lietots jēdziens ""non-reader"" jeb nelasītājs.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,22,"Pirmajos pētījumos mediju lietošana informatīvos nolūkos tika uztverta kā norma, no kuras daži cilvēki novirzās.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,23,"Arī mūsdienās bieži tiek uzsvērti ieguvumi no regulāras sekošanas ziņām, tostarp labāka informētība dažādu lēmumu pieņemšanā, tajā skaitā – kurai politiskajai partijai atdot savu balsi vēlēšanās.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,24,Ziņu patēriņš joprojām tiek uztverts kā sava veida sociāla norma.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,25,"Par to liecina jautājuma formulējums: ""Vai, nelasot ziņas, es kļūšu par sliktu cilvēku?"", kas izskan Pensilvānijas Universitātes ASV Ziņu pratības iniciatīvas mājaslapā.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,26,"Līdzīgu normatīvu spriedzi atspoguļo arī tas, ka ""Google"" meklētājprogramma, ievadot ar tematu saistītus atslēgvārdus, piedāvā jau gatavu jautājumu: ""Vai ir pieņemami nepievērst uzmanību ziņām""?",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,27,"Tas ļauj secināt, ka
sabiedriskajā izpratnē nerakstītā neorientēšanās aktuālajos notikumos var tikt uztverta kā zināms pilsoniskās atbildības un kompetences trūkums.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,28,"Septiņi cilvēku tipi 
Akadēmiskā vidē vēl diskutē, ko tad īsti nozīmē jēdziens – izvairīšanās no ziņām (angļu valodā – news avoidance): vai tā izpratnē ieskaitāms arī zems ziņu patēriņš, izvairīšanās tieši no specifiskiem ziņu veidiem, vai apzināta sevis izolēšana no mediju ziņu satura vispār.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,29,"Ikvakara ziņu pārraides izlaišana teātra apmeklējuma dēļ vai neielūkošanās ziņu portālos dinamiskā darba dienā, visticamāk, nenozīmēs, ka piederat pie tiem, kas no ziņām distancējas pavisam.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,30,"Tomēr pētnieki Nīderlandē ir identificējuši septiņus dažādus cilvēku tipus, balstoties uz viņu motivāciju, vērtībām un personības iezīmēm, kas sniedz jau niansētāku skatu uz šo fenomenu, sākot no tiem, kuri ziņās ir ieinteresēti un izvairās tikai epizodiski, un noslēdzot ar personām, kas bieži apzināti atsakās no ziņu patēriņa un dara to pārliecības dēļ.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,31,"Lai gan tiek ņemts vērā izvairīšanās biežums, svarīga ir arī motivācija – daži to dara, jo ir neapmierināti ar saturu (ziņas šķiet nekvalitatīvas, grūti izprotamas vai pārāk negatīvas), citiem iebildumu pret ziņu kvalitāti nav, taču tiek veikta izvēle laiku pavadīt kopā ar ģimeni vai draugiem.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,32,Tālāk aplūkošu dažas no šīm motivācijām.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,33,"Emociju regulācija 
Ne tikai ārvalstīs, bet arī Latvijā cilvēki izvairās no ziņām par traģiskiem notikumiem vai ilgstošām norisēm (piemēram, pandēmija, karš), kas ir nogurdinājušas un šķiet neatrisināmas.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,34,"gadā Nacionālās elektronisko plašsaziņas līdzekļu padomes (NEPLP) pētījumā intervijās Latvijas iedzīvotājiem pētnieki vaicāja: ""Vai mediju saturs ietekmē Jūsu emocijas?"" Nebija precizēts, ka runa ir tieši par ziņām – daži bērni un jaunieši komentēja arī par satraucošiem vai skumjas raisošiem ""TikTok"" video –,  tomēr daļa pētījumā iegūto atbilžu attiecās uz tām.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,35,"Daži intervētie izteicās par bezspēcību, dzirdot par traģiskiem negadījumiem un nelaimēm un apzinoties, ka nevar neko ietekmēt.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,36,"Kāds bija pat minējis ziņu lasīšanu ar trīcošām rokām – no konteksta var pieļaut, ka tās varētu būt ziņas par karadarbību.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,37,Tāpēc intervētie apzināti mēdz distancēties no tik tiešiem emocionāliem nospiedumiem.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,38,"Iespējams, to sekmē arī mūsdienām raksturīgais ziņu cikla paātrinājums, kas var arī radīt emocionālu sagurumu no iespaida, ka nepārtraukti dzīvojam krīzē.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,39,"Priekšroka alternatīviem resursiem 
Personīgs novērojums liecina, ka norobežošanos no mediju ziņām veicina arī pārliecība, ka mediji sniedz tādu pasaules atspoguļojuma versiju, kāda viņiem nav pieņemama.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,40,"Piemēram, dodoties mājās ar puķēm rokās pēc Latvijas Radio simtgadei veltītās grāmatas atklāšanas, taksometra šoferis pavaicāja, vai man ir kādi svētki.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,41,"Ar entuziasmu stāstīju, ka tikko kopā ar kolēģiem prezentējām grāmatu par Latvijas Radio 100 gadiem, bet sastapos ar atbildi, ka viņš radio neklausās, nelieto nekādus medijus vispār un nepakļaujas sevis ""indoktrinēšanai"".",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,42,"Tā vietā seko līdzi informācijas avotiem sociālajos medijos un veido viedokli, balstoties uz tiem.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,43,Vai pie cilvēkiem ar šādu pārliecību ziņas nenonāk?,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,44,"Domāju, ka nonāk, tikai informācijas plūsmā pa vidu ir, piemēram, kāds politisko notikumu komentētājs, uzzinātais ziņapmaiņas lietotnēs – tērzētavu grupās, Latvijas un ārzemju raidierakstos un citos resursos, kas piedāvā faktu interpretāciju viņiem interesējošā vai kādai dzīves pārliecībai atbilstošā veidā.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,45,"Nav ieraduma 
Ir arī cilvēki, kuriem ziņu lasīšana nav ikdienas daļa, jo tas nav ierasts ģimenē vai draugu lokā.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,46,"Šāda zināma pasivitāte var veidoties arī, ja par kādiem jaunumiem fragmentāri dzirdēts sociālajos medijos, apkārtējo sarunās – tas var radīt iespaidu, ka esam labāk un vairāk informēti, nekā tas ir patiesībā.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,47,"Jāpiebilst, ka izvairīšanās no ziņām nav lineāra – tai cilvēka dzīvē var būt savi kritumi un kāpumi, ko ietekmē kā individuāli, tā ārēji faktori, 
piemēram, sociālo mediju jaunumu lentes algoritmi, attieksme pret ziņu portālu maksas saturu, informācijas pārbagātība un iespaidu piesātinājums kādos dzīves posmos.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,48,"Jaunumi interesē, bet ne tradicionālās ziņas 
Pētnieks Konrāds Koljao (Collao), atsaucoties uz 2022.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,49,"gada pētījumu ""The Kaleidoscope: Young People’s Relationships With News"" ir izteicies, ka jaunieši nevēlas noraidīt jaunumu iepazīšanu pilnībā, bet viņi mazāk interesējas par ""tradicionālajām / šaurajām ziņām"" jeb tām, kas ir saistītas ar politiku, ģeopolitiku, ekonomiku, citiem sabiedrības dienaskārtības jautājumiem.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,50,"Tā vietā viņus aizrauj attīstības tendences un viss pārējais jaunais tajās jomās, kas interesē viņus pašus (katru individuāli).",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,51,"Paturpinot šo domu, varētu arī teikt – ja cilvēkam ir atsvešinātība no politiskajiem procesiem valstī vai pasaulē, tad, iespējams, ka neinteresēs arī ziņas par notikumiem varas gaiteņos.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,52,"Un te atkal var runāt par uzticēšanās eroziju sabiedrībā, tajā skaitā – medijiem, kas vēsta par šīm institūcijām, kas nebauda sabiedrības augstu uzticēšanos.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,53,"Iespējams, attālināšanos no ziņu patērēšanas veicina arī priekšroka informāciju uztvert sociālajos medijos video formātā.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,54,To aplūkošu nākamajā rakstā.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,55,"Tikmēr noslēgumā, piedāvājot nelielu atbildi uz ievadā minēto testu, – ja šis raksts ir nonācis jūsu uzmanības lokā, tas, iespējams, noticis tieši ziņu portāla apmeklējuma laikā.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,56,"Tas savukārt nozīmē, ka jūsu attiecības ar ziņām neraksturo vārds ""izvairīšanās"".",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,57,Valodas kļūda rakstā?,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,58,"Iezīmējiet tekstu un spiediet Ctrl+Enter, lai nosūtītu labojamo teksta fragmentu redaktoram!",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,59,Par faktu kļūdām lūdzam ziņot e-pastā redakcija@lsm.lv.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,60,"Iezīmējiet tekstu un spiediet uz Ziņot par kļūdu pogas, lai nosūtītu labojamo teksta fragmentu redaktoram!",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,61,"Saistītie raksti
LSM informatīvā kampaņā skaidro – kā top uzticams saturs27.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,62,"aprīlis, 9:20
Nodejot vai izdziedāt ziņas?",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,63,Ziņas sociālajos medijos sāk izpatikt interneta algoritmiem25.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,64,"marts, 10:30
Vairāk nekā 200 LSM darbinieku aicina saglabāt LTV un LR zīmolus; valde norāda uz kopīgas misijas stiprināšanuVakar, 16:11
Čehijā plānots sabiedrisko mediju darbinieku streiksVakar, 18:21
LSM.lv notikumiem piesātinātajā maijā atgriežas interneta vietņu topa trešajā vietā9.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,65,"jūnijs, 14:18
Medijpratība
Medijpratība«Man viss ir telefonā.» Vai ar to pietiek, lai būtu informēts un zinošs?12.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,66,"aprīlis, 13:43
MedijpratībaStarp tehnoloģijām un auditoriju: Latvijas mediji pārmaiņu priekšā15.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,67,"marts, 16:05
MedijpratībaKaut kas Latvijā ir (gandrīz) vislabāk – mediju īpašnieku caurskatāmība7.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,68,"janvāris, 15:00
MedijpratībaBaltkrievijas medijs «Nexta» izplata Kremļa propagandas video par Latviju; ĀM lūdz to dzēst25.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,69,"oktobris, 2025, 20:51
MedijpratībaTESTS: Vai spēj atšķirt patiesību no maldiem internetā?23.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,70,"februāris, 2025, 11:12
MedijpratībaCīņa ar «smadzeņu puvi» – kā sociālo mediju sēnalas iznīcina mūsu medijpratību?5.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,71,"februāris, 2025, 13:45

Ziņas
Ziņas vieglajā valodāZiņas vieglajā valodā 17.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,72,"jūnijāVakar, 21:33
PasaulēPolijas premjers Tusks: Krievijas mākslinieka Skrepecka slepkavība, visticamāk, bija politiski motivētaVakar, 21:15
LatvijāVeselības ministrija uzdod Stradiņa slimnīcai risināt sastrēgumus uzņemšanāVakar, 20:31
LatvijāFOTO: «Pierunāju draugus, un pieteicāmies!» Gaisa spēku trešais iesaukums noslēdz valsts aizsardzības dienestuVakar, 20:22
EkonomikaDaudzos Krievijas reģionos ierobežo degvielas tirdzniecībuVakar, 20:13
PasaulēAmatpersona: Eiropadomes priekšsēdētāja Koštas birojam bijusi diplomātiska saziņa ar KremliVakar, 20:07
Raidījumi A-Z
Programma
Tiešraides
Tiešraides:
Aizliegtais paņēmiens.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,73,"Lietuviešu kodi
Pirmdiena, 15.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,74,"jūnijs
Haralds Sīmanis.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,75,Dziesminieks un jumiķis.,neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,76,"Dokumentāla filma
Piektdiena, 12.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,77,"Ministru prezidents Andris Kulbergs
Otrdiena, 16.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,78,"jūnijs
Latvijas Sirdsdziesma.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,79,"sezona
Sestdiena, 13.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,80,"jūnijs
Es - Džonijs Kešs.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,81,"Dokumentāla filma
Svētdiena, 14.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,82,"jūnijs
Ceļš pie bērna.",neutral
https://www.lsm.lv/raksts/zinas/medijpratiba/03.03.2026-izvairisanas-no-zinam-laikmeta-iezime-vai-personiska-izvele.a636742/,lsm.lv,Viedokļi,83,"Lielbritānijas seriāls
Ceturtdiena, 04.",neutral
